,APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Longitude,Latitude,Property on Map
183,5074004004,11/04/2019,Multi-Family,2882 W 14TH ST,LOS ANGELES,CA,90006,-118.30567,34.04619,POINT (-118.30566999999999 34.04619)
184,4114035026,01/03/2019,Single Family,7360 W COASTAL VIEW DR,LOS ANGELES,CA,90045,-118.42458,33.96405,POINT (-118.42458 33.96405)
185,5404010005,07/25/2019,Multi-Family,1718 W CLINTON ST,LOS ANGELES,CA,90026,-118.26261,34.07222,POINT (-118.26260999999998 34.07222)
186,5051035023,06/25/2019,Single Family,2912 W 30TH ST,LOS ANGELES,CA,90018,-118.32759,34.02754,POINT (-118.32759 34.02754)
187,5061016024,11/04/2019,Multi-Family,2050 S HARCOURT AVE,LOS ANGELES,CA,90016,-118.34331,34.0371,POINT (-118.34331 34.0371)
188,4330006094,06/21/2019,Single Family,1331 S ROXBURY DR 1-6,LOS ANGELES,CA,90035,-118.40314,34.05503,POINT (-118.40314 34.05503)
189,7416023018,01/02/2019,Single Family,931 N NEPTUNE AVE,LOS ANGELES,CA,90744,-118.26902,33.78197,POINT (-118.26901999999998 33.78197)
190,2531025038,07/30/2019,Single Family,11886 N VANPORT AVE,LOS ANGELES,CA,91342,-118.3994,34.2864,POINT (-118.39940000000001 34.2864)
191,5029025006,11/18/2019,Single Family,5258 W SANCHEZ DR,LOS ANGELES,CA,90008,-118.35962,34.01511,POINT (-118.35962000000002 34.01511)
192,6053025011,12/09/2019,Single Family,10116 S BROADWAY,LOS ANGELES,CA,90003,-118.27795,33.94409,POINT (-118.27795 33.94409)
193,6083001031,06/27/2019,Single Family,225 E LANZIT AVE,LOS ANGELES,CA,90061,-118.27093,33.93073,POINT (-118.27093 33.93073)
194,6038021002,01/17/2019,Single Family,8806 S MENLO AVE,LOS ANGELES,CA,90044,-118.29029,33.95766,POINT (-118.29029 33.95766)
195,5025009112,06/10/2019,Single Family,5330   VILLAGE GRN,LOS ANGELES,CA,90016,-118.36237,34.02135,POINT (-118.36237 34.02135)
196,4326035011,08/14/2019,Single Family,10560 W WILSHIRE BLVD 1-118,LOS ANGELES,CA,90024,-118.43273,34.06229,POINT (-118.43273000000002 34.06229)
197,2785011044,01/14/2019,Single Family,8517 N GEYSER AVE,LOS ANGELES,CA,91324,-118.54274,34.22509,POINT (-118.54274 34.22509)
198,2178020012,07/02/2019,Single Family,4631 N CARITINA DR,LOS ANGELES,CA,91356,-118.557,34.15401,POINT (-118.557 34.15401)
199,6038017041,01/03/2019,Multi-Family,8622 1/2 S BARING CROSS ST,LOS ANGELES,CA,90044,-118.2892,33.95925,POINT (-118.2892 33.95925)
200,5309010007,01/11/2019,Single Family,5231 E NEWTONIA DR,LOS ANGELES,CA,90032,-118.1662,34.09651,POINT (-118.16620000000002 34.09651)
201,5138001187,09/09/2019,Single Family,600 W 9TH ST,LOS ANGELES,CA,90015,-118.26103,34.04534,POINT (-118.26103 34.04534)
202,4005009020,10/11/2019,Single Family,3201 W 59TH PL,LOS ANGELES,CA,90043,-118.32807,33.98641,POINT (-118.32807 33.98641)
203,6052017010,10/17/2019,Single Family,318 E 99TH ST,LOS ANGELES,CA,90003,-118.26886,33.94639,POINT (-118.26886000000002 33.94639)
204,2626006036,01/25/2019,Multi-Family,12971 W CORRENTI ST,PACOIMA,CA,91331,-118.41563,34.24727,POINT (-118.41562999999998 34.24727)
205,2629003115,01/11/2019,Single Family,12712 W EAGLE ROCK WAY,LOS ANGELES,CA,91331,-118.40987,34.24029,POINT (-118.40987000000001 34.24029)
206,5559023009,11/18/2019,Single Family,8527 W HEDGES WAY,HOLLYWOOD,CA,90069,-118.37753,34.09674,POINT (-118.37753 34.09674)
207,4262017043,01/09/2019,Single Family,11700 W IOWA AVE 1-12,LOS ANGELES,CA,90025,-118.45435,34.04107,POINT (-118.45435 34.04107)
208,5567028010,07/12/2019,Single Family,8149 W KIRKWOOD DR,HOLLYWOOD,CA,90046,-118.37062,34.10753,POINT (-118.37062 34.10753)
209,2647024018,01/29/2019,Single Family,10047 N BORDEAUX AVE,LOS ANGELES,CA,91331,-118.44608,34.25345,POINT (-118.44608000000001 34.25345)
210,5015016020,08/14/2019,Multi-Family,4421 S WILTON PL,LOS ANGELES,CA,90062,-118.31507,34.00307,POINT (-118.31507000000002 34.00307)
211,6050029011,07/24/2019,Single Family,907 E 101ST ST,LOS ANGELES,CA,90002,-118.25837,33.94484,POINT (-118.25836999999999 33.94484)
212,2171014088,10/30/2019,Single Family,4991 N MEDINA DR,LOS ANGELES,CA,91364,-118.60202,34.15914,POINT (-118.60202 34.15914)
213,6023022019,03/18/2019,Multi-Family,857 1/2 E 77TH ST,LOS ANGELES,CA,90001,-118.25892,33.96948,POINT (-118.25892 33.96948)
214,2243013023,06/05/2019,Single Family,5657 N SALOMA AVE,VAN NUYS,CA,91411,-118.45873,34.17379,POINT (-118.45873 34.17379)
215,2107011042,12/27/2019,Single Family,7924 N OSO AVE,LOS ANGELES,CA,91306,-118.57525,34.21453,POINT (-118.57525 34.21453)
216,2076005014,02/28/2019,Single Family,4816 N REGALO ROAD,LOS ANGELES,CA,91364,-118.61774,34.15651,POINT (-118.61774 34.15651)
217,2673018047,06/08/2019,Single Family,8337 N GLORIA AVE,LOS ANGELES,CA,91343,-118.48095,34.2225,POINT (-118.48094999999999 34.2225)
218,5013020028,12/26/2019,Single Family,4817 S 11TH AVE,LOS ANGELES,CA,90043,-118.32952,33.99937,POINT (-118.32952 33.99937)
219,2120013001,01/29/2019,Single Family,18027 W HATTON ST,LOS ANGELES,CA,91335,-118.52601,34.21008,POINT (-118.52601 34.21008)
220,2611027015,02/04/2019,Single Family,14808 W AZTEC ST,LOS ANGELES,CA,91342,-118.45411,34.28824,POINT (-118.45411 34.28824)
221,5493009011,01/01/2019,Single Family,6315 E ELGIN ST,LOS ANGELES,CA,90042,-118.17992,34.11847,POINT (-118.17992 34.11847)
222,5583013014,01/01/2019,Single Family,2754 N WOODHAVEN DR,LOS ANGELES,CA,90068,-118.32146,34.12123,POINT (-118.32146000000002 34.12123)
223,2612020001,11/22/2019,Single Family,11663 N JACKMAN AVE,LOS ANGELES,CA,91342,-118.45451,34.28299,POINT (-118.45451000000001 34.28299)
224,2146033226,02/07/2019,Single Family,21931 W BURBANK BLVD,LOS ANGELES,CA,91367,-118.60508,34.17497,POINT (-118.60508000000002 34.17497)
225,2701020006,11/11/2019,Single Family,19465 W KILFINAN ST,LOS ANGELES,CA,91326,-118.55753,34.29737,POINT (-118.55753000000001 34.29737)
226,2602014044,08/29/2019,Single Family,12792 N JOLETTE AVE,LOS ANGELES,CA,91344,-118.51163,34.3024,POINT (-118.51162999999998 34.3024)
227,2172031002,02/01/2019,Single Family,4232 N ROSARIO ROAD,LOS ANGELES,CA,91364,-118.59123,34.14625,POINT (-118.59123000000001 34.14625)
228,2309026009,01/07/2019,Single Family,7930 N VANTAGE AVE,LOS ANGELES,CA,91605,-118.39756,34.21467,POINT (-118.39756000000001 34.21467)
229,2322020052,02/06/2019,Single Family,6544 N RADFORD AVE,LOS ANGELES,CA,91606,-118.39201,34.18988,POINT (-118.39201 34.18988)
230,5427003019,01/14/2019,Single Family,1000 N MYRA AVE,LOS ANGELES,CA,90029,-118.28423,34.08977,POINT (-118.28423000000001 34.08977)
231,6033003031,10/23/2019,Single Family,1349 W 84TH PL,LOS ANGELES,CA,90044,-118.29988,33.96175,POINT (-118.29988 33.96175)
232,5036023017,01/01/2019,Single Family,3921 S DENKER AVE,LOS ANGELES,CA,90062,-118.30466,34.01372,POINT (-118.30466 34.01372)
233,5455009002,07/10/2019,Single Family,2917 E FUTURE ST,LOS ANGELES,CA,90065,-118.23182,34.09984,POINT (-118.23182 34.09984)
234,2502007012,12/12/2019,Single Family,13679 N BORDEN AVE,LOS ANGELES,CA,91342,-118.45881,34.31945,POINT (-118.45881000000001 34.31945)
235,2222027125,07/31/2019,Single Family,15425 W SHERMAN WAY,VAN NUYS,CA,91406,-118.47001,34.20148,POINT (-118.47001 34.20148)
236,2148005006,01/09/2019,Single Family,6761 N LIONEL PL,LOS ANGELES,CA,91306,-118.58597,34.19357,POINT (-118.58596999999999 34.19357000000001)
237,2332010020,01/09/2019,Single Family,6331 N TEESDALE AVE,LOS ANGELES,CA,91606,-118.40852,34.18569,POINT (-118.40851999999998 34.18569)
238,2782039034,04/01/2019,Single Family,8415 N OAKDALE AVE,LOS ANGELES,CA,91306,-118.5668,34.22256,POINT (-118.5668 34.22256)
239,2146036109,07/03/2019,Single Family,5500 N OWENSMOUTH AVE,WOODLAND HILLS,CA,91367,-118.60166,34.17182,POINT (-118.60166 34.17182)
240,2510020035,01/02/2019,Single Family,13463 W HUBBARD ST,LOS ANGELES,CA,91342,-118.4268,34.31088,POINT (-118.4268 34.31088)
241,4019006020,02/06/2019,Single Family,4263 W 59TH ST,LOS ANGELES,CA,90043,-118.34979,33.98719,POINT (-118.34979 33.98719)
242,2787029004,12/12/2019,Single Family,17646 W RAYMER ST,LOS ANGELES,CA,91325,-118.51919,34.2265,POINT (-118.51918999999998 34.2265)
243,2559021063,01/21/2019,Single Family,10134 W CORA ST,LOS ANGELES,CA,91040,-118.30955,34.2533,POINT (-118.30955 34.2533)
244,2184022002,01/01/2019,Single Family,17941 W KAREN DR,LOS ANGELES,CA,91316,-118.52337,34.15538,POINT (-118.52337 34.15538)
245,2728029018,01/25/2019,Single Family,18856 W BEECHTREE LANE,LOS ANGELES,CA,91326,-118.54452,34.26366,POINT (-118.54452000000002 34.26366)
246,5002025022,08/08/2019,Multi-Family,1124 W 53RD ST,LOS ANGELES,CA,90037,-118.29445,33.99397,POINT (-118.29445000000001 33.99397)
247,2032026053,01/01/2019,Single Family,24756 W EILAT ST,LOS ANGELES,CA,91367,-118.66477,34.17728,POINT (-118.66477 34.17728)
248,7411013034,10/14/2019,Single Family,26518 S PRESIDENT AVE,LOS ANGELES,CA,90710,-118.30359,33.78094,POINT (-118.30358999999999 33.78094)
249,4413015007,07/10/2019,Single Family,720 N EL MEDIO AVE,LOS ANGELES,CA,90272,-118.53327,34.04595,POINT (-118.53327000000002 34.04595)
250,7372007034,01/15/2019,Single Family,1715 W 241ST ST,LOS ANGELES,CA,90717,-118.3083,33.80651,POINT (-118.30830000000002 33.80651000000001)
251,2263008007,11/27/2019,Single Family,15236 W HARTSOOK ST,LOS ANGELES,CA,91403,-118.46527,34.1638,POINT (-118.46527 34.1638)
252,2315020034,01/30/2019,Single Family,11237 W VALERIO ST,LOS ANGELES,CA,91352,-118.37596,34.20493,POINT (-118.37596000000002 34.20493)
253,6083004034,07/25/2019,Single Family,343 E 116TH ST,LOS ANGELES,CA,90061,-118.26802,33.92928,POINT (-118.26802 33.92928)
254,2627026010,01/01/2019,Single Family,8701 N ROSLYNDALE AVE,LOS ANGELES,CA,91331,-118.42145,34.22781,POINT (-118.42145 34.22781)
255,4325001146,01/10/2019,Single Family,10724 W WILSHIRE BLVD 1-157,LOS ANGELES,CA,90024,-118.43646,34.06049,POINT (-118.43646000000001 34.06049)
256,2244001003,11/20/2019,Single Family,5940 N VESPER AVE,VAN NUYS,CA,91411,-118.45081,34.17863,POINT (-118.45081 34.17863)
257,2116001039,01/07/2019,Single Family,7312 N CORBIN AVE,LOS ANGELES,CA,91335,-118.56208,34.20316,POINT (-118.56207999999998 34.20316)
258,2020009031,04/29/2019,Single Family,23741 W BURTON ST,LOS ANGELES,CA,93063,-118.64452,34.21866,POINT (-118.64452000000001 34.21866)
259,5037012028,01/01/2019,Single Family,1159 W ROLLAND CURTIS PL,LOS ANGELES,CA,90037,-118.29632,34.01651,POINT (-118.29632 34.01651)
260,6030002003,03/26/2019,Multi-Family,7915 1/2 S SAN PEDRO ST,LOS ANGELES,CA,90003,-118.26968,33.96751,POINT (-118.26968000000001 33.96751)
261,6006020033,01/08/2019,Multi-Family,6324 1/2 S SAN PEDRO ST,LOS ANGELES,CA,90003,-118.26942,33.98184,POINT (-118.26942 33.98184)
262,2605003020,01/01/2019,Single Family,12850 N WOODLEY AVE,LOS ANGELES,CA,91344,-118.50058,34.30359,POINT (-118.50058000000001 34.30359)
263,5446001021,05/29/2019,Single Family,324 W AVENUE 37,LOS ANGELES,CA,90065,-118.21332,34.09071,POINT (-118.21332 34.09071)
264,5075032011,05/29/2019,Multi-Family,2011 S RAYMOND AVE,LOS ANGELES,CA,90007,-118.29763,34.0378,POINT (-118.29762999999998 34.0378)
265,5016007020,12/19/2019,Single Family,1618 W 45TH ST,LOS ANGELES,CA,90062,-118.30746,34.00269,POINT (-118.30746 34.00269)
266,2785013021,07/15/2019,Single Family,8420 N CREBS AVE,LOS ANGELES,CA,91324,-118.54361,34.22343,POINT (-118.54361 34.22343)
267,2126019015,01/04/2019,Single Family,18630 W HART ST,LOS ANGELES,CA,91335,-118.53982,34.19755,POINT (-118.53982 34.19755)
268,6087022005,08/07/2019,Single Family,134 W 119TH ST,LOS ANGELES,CA,90061,-118.27528,33.92456,POINT (-118.27528000000001 33.92456)
269,2785015042,11/25/2019,Single Family,18608 W ECCLES ST,LOS ANGELES,CA,91324,-118.53854,34.22362,POINT (-118.53854000000001 34.22362)
270,6018028003,06/06/2019,Single Family,7810 S DENKER AVE,LOS ANGELES,CA,90047,-118.30447,33.96875,POINT (-118.30446999999998 33.96875)
271,2134008009,01/14/2019,Single Family,19944 W KITTRIDGE ST,LOS ANGELES,CA,91306,-118.5682,34.19084,POINT (-118.5682 34.19084000000001)
272,2109026005,05/31/2019,Single Family,7740 N GLASSPORT AVE,LOS ANGELES,CA,93063,-118.59376,34.21113,POINT (-118.59376 34.21113)
273,5547033015,11/19/2019,Single Family,1305 N MCCADDEN PL,HOLLYWOOD,CA,90028,-118.33758,34.09457,POINT (-118.33758000000002 34.09457)
274,6015017028,04/23/2019,Single Family,1459 W 68TH ST,LOS ANGELES,CA,90047,-118.3022,33.97792,POINT (-118.30219999999998 33.97792)
275,6057019037,11/07/2019,Single Family,9610 S VAN NESS AVE,LOS ANGELES,CA,90047,-118.31757,33.94859,POINT (-118.31757 33.94859)
276,2664025030,07/26/2019,Single Family,14956 W INDEX ST,LOS ANGELES,CA,91345,-118.45815,34.27662,POINT (-118.45815 34.27662)
277,2530004024,06/04/2019,Single Family,11766 W GARBER ST,LOS ANGELES,CA,91342,-118.38873,34.27873,POINT (-118.38873000000001 34.27873)
278,2357007005,11/11/2019,Single Family,12526 W OTSEGO ST,LOS ANGELES,CA,91607,-118.40618,34.16298,POINT (-118.40617999999999 34.16298)
279,7410024001,01/07/2019,Single Family,25603 S PRESIDENT AVE,LOS ANGELES,CA,90710,-118.30438,33.79129,POINT (-118.30437999999998 33.79129)
280,6036012022,06/05/2019,Single Family,9126 S CIMARRON ST,LOS ANGELES,CA,90047,-118.31543,33.95365,POINT (-118.31543000000002 33.95365)
281,2644030090,01/30/2019,Single Family,9336 N VAN NUYS BLVD,LOS ANGELES,CA,91402,-118.45004,34.24,POINT (-118.45003999999999 34.24)
282,2642032027,10/19/2019,Single Family,13961 W OSBORNE ST,LOS ANGELES,CA,91331,-118.43791,34.2337,POINT (-118.43790999999999 34.2337)
283,2561031005,02/12/2019,Single Family,8545 W LA TUNA CANYON ROAD,LOS ANGELES,CA,91352,-118.31965,34.23712,POINT (-118.31965000000001 34.23712)
284,7451017007,01/01/2019,Single Family,557 W 2ND ST,SAN PEDRO,CA,90731,-118.28908,33.74228,POINT (-118.28908 33.74228)
285,2615024006,03/07/2019,Single Family,14752 W JAGUAR ST,LOS ANGELES,CA,91345,-118.45408,34.26652,POINT (-118.45408 34.26652)
286,5048023030,01/01/2019,Single Family,2765 S HAUSER BLVD,LOS ANGELES,CA,90016,-118.36418,34.02892,POINT (-118.36418 34.02892)
287,5576006034,10/03/2019,Single Family,2370 N SAN MARCO DR,LOS ANGELES,CA,90068,-118.33087,34.11455,POINT (-118.33087 34.11455)
288,2289024021,01/31/2019,Single Family,16814 W OAK VIEW DR,LOS ANGELES,CA,91436,-118.49974,34.15532,POINT (-118.49974 34.15532)
289,2724002076,12/12/2019,Single Family,10120  LARWIN,LOS ANGELES,CA,99999,-118.61534,34.25454,POINT (-118.61534 34.25454)
290,4369001013,04/18/2019,Single Family,1106 N LINDA FLORA DR,LOS ANGELES,CA,90049,-118.46472,34.09002,POINT (-118.46472 34.09002)
291,5093027176,01/28/2019,Single Family,3810 W WILSHIRE BLVD 1-260,LOS ANGELES,CA,90010,-118.30943,34.06139,POINT (-118.30943 34.06139)
292,5114008012,01/03/2019,Single Family,788 E 40TH PL,LOS ANGELES,CA,90011,-118.26187,34.00973,POINT (-118.26187000000002 34.00973)
293,2337011016,11/20/2019,Multi-Family,11222 W OXNARD ST,NORTH HOLLYWOOD,CA,91606,-118.37555,34.17927,POINT (-118.37555 34.17927)
294,4412017015,01/21/2019,Single Family,574 N MOUNT HOLYOKE AVE,LOS ANGELES,CA,90272,-118.52963,34.04009,POINT (-118.52963 34.04009)
295,2661018018,07/25/2019,Single Family,15724 W LEMARSH ST,LOS ANGELES,CA,91343,-118.47483,34.25539,POINT (-118.47483 34.25539)
296,2360029024,12/18/2019,Single Family,4418 N MARY ELLEN AVE,LOS ANGELES,CA,91423,-118.4191,34.1511,POINT (-118.41909999999999 34.1511)
297,4431033032,01/30/2019,Single Family,16630 W CUMBRE VERDE CT,LOS ANGELES,CA,90272,-118.5505,34.07215,POINT (-118.5505 34.07215)
298,5074009008,11/08/2019,Multi-Family,1563 S HARVARD BLVD,LOS ANGELES,CA,90006,-118.30432,34.04402,POINT (-118.30432 34.04402)
299,7351013015,04/26/2019,Multi-Family,1502 W 206TH ST,TORRANCE,CA,90501,-118.30423,33.84372,POINT (-118.30423 33.84372)
300,2647013025,11/13/2019,Single Family,14650 W LASSEN ST,LOS ANGELES,CA,91345,-118.45093,34.25012,POINT (-118.45093 34.25012)
301,2607007002,01/11/2019,Single Family,11532 N CURRY AVE,LOS ANGELES,CA,91344,-118.50905,34.2804,POINT (-118.50905000000002 34.2804)
302,2532010115,01/11/2019,Single Family,12402 W SONOMA DR,LOS ANGELES,CA,91331,-118.40314,34.2786,POINT (-118.40314 34.2786)
303,7469022020,08/14/2019,Single Family,3636 S ALMA ST,LOS ANGELES,CA,90731,-118.30177,33.71371,POINT (-118.30176999999999 33.71371)
304,4330018014,10/28/2019,Single Family,1245 S CAMDEN DR,LOS ANGELES,CA,90035,-118.40038,34.05549,POINT (-118.40037999999998 34.05549)
305,6065003019,01/03/2019,Single Family,10510 S MARY AVE,LOS ANGELES,CA,90002,-118.24948,33.94057,POINT (-118.24948 33.94057)
306,5017014007,01/01/2019,Single Family,1231 W 47TH ST,LOS ANGELES,CA,90037,-118.2971,34.00075,POINT (-118.2971 34.00075)
307,4007007024,01/30/2019,Single Family,6027 S 6TH AVE,LOS ANGELES,CA,90043,-118.32365,33.98468,POINT (-118.32365 33.98468)
308,6063018020,07/26/2019,Single Family,231 E 105TH ST,LOS ANGELES,CA,90003,-118.27067,33.94113,POINT (-118.27067 33.94113)
309,2511007013,07/07/2019,Single Family,13308 W RAVEN ST,LOS ANGELES,CA,91342,-118.42277,34.32105,POINT (-118.42277 34.32105)
310,2664019013,09/10/2019,Single Family,11121 N SHARP AVE,LOS ANGELES,CA,91345,-118.45372,34.27264,POINT (-118.45372000000002 34.27264)
311,4382008006,01/30/2019,Single Family,2534 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,-118.43533,34.11768,POINT (-118.43533 34.11768)
312,7442018003,01/28/2019,Single Family,811 W BEJAY PL,LOS ANGELES,CA,90731,-118.29608,33.76094,POINT (-118.29608000000002 33.76094)
313,5504028163,01/30/2019,Single Family,4070 W 6TH ST,LOS ANGELES,CA,90005,-118.31265,34.06271,POINT (-118.31265000000002 34.06271)
314,2420033008,01/15/2019,Single Family,4545 N AUCKLAND AVE,LOS ANGELES,CA,91602,-118.36037,34.15359,POINT (-118.36037 34.15359)
315,2672005043,01/08/2019,Single Family,15934 W SUNBURST ST,LOS ANGELES,CA,91343,-118.47963,34.23452,POINT (-118.47963 34.23452)
316,5178021009,11/08/2019,Single Family,438 N SLOAT ST,LOS ANGELES,CA,90063,-118.19784,34.04375,POINT (-118.19784000000001 34.04375)
317,5431036021,08/16/2019,Single Family,2956 W SWAN PL,LOS ANGELES,CA,90026,-118.26822,34.09108,POINT (-118.26822000000001 34.09108)
318,2244011024,07/15/2019,Single Family,5857 N WILLIS AVE,VAN NUYS,CA,91411,-118.45546,34.17736,POINT (-118.45546 34.17736)
319,5063007085,10/29/2019,Single Family,2329 S HAUSER AVE,LOS ANGELES,CA,90016,-118.36175,34.03545,POINT (-118.36175000000001 34.03545)
320,2369035047,01/21/2019,Single Family,3920 N BLUE CANYON DR,LOS ANGELES,CA,91604,-118.38496,34.13949,POINT (-118.38496 34.13949)
321,4318024015,01/31/2019,Single Family,2994 S HADDINGTON DR,LOS ANGELES,CA,90064,-118.41165,34.03578,POINT (-118.41165 34.03578)
322,2122028015,11/05/2019,Single Family,6728 N LINDLEY AVE,LOS ANGELES,CA,91335,-118.52713,34.19299,POINT (-118.52713 34.19299)
323,6084012010,01/03/2019,Single Family,726 E 116TH PL,LOS ANGELES,CA,90059,-118.26122,33.92813,POINT (-118.26121999999998 33.92813)
324,2820002020,07/25/2019,Single Family,18831 W KILFINAN ST,LOS ANGELES,CA,91326,-118.5441,34.29792,POINT (-118.54410000000001 34.29792)
325,2610020028,11/07/2019,Single Family,16428 W GUNTHER ST,LOS ANGELES,CA,91344,-118.49025,34.28283,POINT (-118.49025 34.28283)
326,2729002017,01/09/2019,Single Family,10171 N DONNA AVE,LOS ANGELES,CA,91324,-118.54836,34.25587,POINT (-118.54836 34.25587000000001)
327,6035003026,08/15/2019,Single Family,2015 W 80TH ST,LOS ANGELES,CA,90047,-118.31391,33.9665,POINT (-118.31391 33.9665)
328,5109005029,01/09/2019,Multi-Family,5106 S WOODLAWN AVE,LOS ANGELES,CA,90011,-118.2727,33.99629,POINT (-118.27270000000001 33.99629)
329,2321025023,01/11/2019,Single Family,6838 N LAUREL CANYON BLVD,LOS ANGELES,CA,91605,-118.3963,34.19512,POINT (-118.3963 34.19512)
330,7410020034,03/20/2019,Multi-Family,1659 W 253RD ST,HARBOR CITY,CA,90710,-118.30639,33.79486,POINT (-118.30639 33.79486)
331,5020032017,11/04/2019,Multi-Family,924 3/4 W 41ST ST,LOS ANGELES,CA,90037,-118.29083,34.00901,POINT (-118.29083 34.00901)
332,2512020059,01/04/2019,Single Family,13221 W BOMBAY ST,LOS ANGELES,CA,91342,-118.4208,34.31386,POINT (-118.4208 34.31386)
333,2118006022,01/21/2019,Single Family,18715 W COVELLO ST,LOS ANGELES,CA,91335,-118.54106,34.20757,POINT (-118.54106 34.20757)
334,2646012027,11/11/2019,Single Family,10176 N MOREHART AVE,LOS ANGELES,CA,91331,-118.42988,34.2554,POINT (-118.42988 34.2554)
335,2146040091,12/12/2019,Single Family,5500 N OWENSMOUTH AVE,WOODLAND HILLS,CA,91367,-118.60166,34.17182,POINT (-118.60166 34.17182)
336,2217011006,01/10/2019,Single Family,6824 1/2 N TYRONE AVE,VAN NUYS,CA,91405,-118.44423,34.19481,POINT (-118.44422999999999 34.19481)
337,2672026005,01/30/2019,Single Family,16103 W PARTHENIA ST,LOS ANGELES,CA,91343,-118.48298,34.22853,POINT (-118.48298000000001 34.22853)
338,6020034002,01/30/2019,Single Family,452 W 77TH ST,LOS ANGELES,CA,90003,-118.28233,33.96965,POINT (-118.28233 33.96965)
339,2343005014,10/28/2019,Multi-Family,5848 1/4 N WOODMAN AVE,VAN NUYS,CA,91401,-118.43104,34.17692,POINT (-118.43104 34.17692)
340,2130022030,01/01/2019,Single Family,7113 N TUNNEY AVE,LOS ANGELES,CA,91335,-118.55712,34.19962,POINT (-118.55711999999998 34.19962)
341,2784023014,07/01/2019,Single Family,18933 W BAHAMA ST,LOS ANGELES,CA,91324,-118.54598,34.23338,POINT (-118.54598000000001 34.23338)
