ID,APN,Registered Date,Property Type,Property Address,Property Area,Rpt Dist No,Crm Cd Desc,Longitude,Latitude,Weapon Used Cd,Crime Code
196675,150414097,09/03/2015,STREET,4400 HUNTINGTON D,Hollenbeck,407,BATTERY - SIMPLE ASSAULT,-118.1877,34.0881,400,624
196676,150620381,09/17/2015,STREET,1000 N KINGSLEY DR,Hollywood,679,BURGLARY FROM VEHICLE,-118.3033,34.0885,0,330
196677,150122733,10/10/2015,STREET,KOHLER,Central,158,BURGLARY FROM VEHICLE,-118.2411,34.0388,0,330
196678,150416406,10/30/2015,STREET,SINOVA ST,Hollenbeck,407,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.1887,34.0918,307,236
196679,150717946,11/14/2015,SINGLE FAMILY DWELLING,1000 S LA JOLLA AV,Wilshire,752,BURGLARY,-118.3718,34.0591,0,310
196680,152117157,10/13/2015,PARKING LOT,8800 TOPANGA CANYON BL,Topanga,2104,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.6034,34.23,0,740
196681,151906607,02/21/2015,MOTEL,12600 SAN FERNANDO RD,Mission,1921,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.4598,34.2997,0,745
196682,151227186,12/08/2015,SINGLE FAMILY DWELLING,8600 HAAS AV,77th Street,1273,BATTERY - SIMPLE ASSAULT,-118.3171,33.96,400,624
196683,151419550,07/17/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",9400 EXPOSITION BL,Pacific,1409,BURGLARY FROM VEHICLE,-118.3971,34.0285,500,330
196684,151201084,09/21/2015,SINGLE FAMILY DWELLING,1500 W 52ND ST,77th Street,1205,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2982,33.9974,102,230
196685,152012065,06/17/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",600 S SAINT ANDREWS PL,Olympic,2022,THEFT PLAIN - PETTY ($950 & UNDER),-118.3116,34.0635,0,440
196686,151719083,11/12/2015,STREET,TUPPER,Devonshire,1777,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4861,34.2393,0,420
196687,150919280,10/21/2015,SINGLE FAMILY DWELLING,13900 OXNARD ST,Van Nuys,946,CONTEMPT OF COURT,-118.4355,34.1794,0,903
196688,152004942,01/19/2015,PARKING LOT,4200 W 3RD ST,Olympic,2013,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3073,34.0726,0,745
196689,152113433,07/28/2015,PARKING LOT,20800 VENTURA BL,Topanga,2189,VEHICLE - STOLEN,-118.5859,34.1665,0,510
196690,151705694,02/06/2015,SINGLE FAMILY DWELLING,19100 SCHOENBORN ST,Devonshire,1793,THEFT OF IDENTITY,-118.5492,34.2219,0,354
196691,151015482,09/28/2015,STREET,16200 VANOWEN ST,West Valley,1008,BURGLARY FROM VEHICLE,-118.4858,34.1939,0,330
196692,151011692,07/06/2015,PARKING LOT,16700 VICTORY BL,West Valley,1028,VEHICLE - STOLEN,-118.4967,34.1939,0,510
196693,150912266,06/17/2015,OTHER BUSINESS,14500 VENTURA BL,Van Nuys,974,BURGLARY,-118.453,34.1547,500,310
196694,151523381,12/13/2015,SINGLE FAMILY DWELLING,7100 WHITSETT AV,N Hollywood,1513,BURGLARY,-118.4052,34.1994,0,310
196695,150307477,01/31/2015,STREET,4000 PALMWOOD DR,Southwest,363,THEFT PLAIN - PETTY ($950 & UNDER),-118.3424,34.0132,0,440
196696,152010930,05/24/2015,SINGLE FAMILY DWELLING,1200 S CATALINA ST,Olympic,2056,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2947,34.0491,400,626
196697,150304824,01/14/2015,DRIVEWAY,5100 VILLAGE GREEN,Southwest,343,VEHICLE - STOLEN,-118.3587,34.0198,0,510
196698,151000778,05/30/2015,MINI-MART,16000 SHERMAN WY,West Valley,1029,TRESPASSING,-118.4815,34.2012,0,888
196699,151017851,11/17/2015,GARAGE/CARPORT,16300 VENTURA BL,West Valley,1088,BIKE - STOLEN,-118.488,34.157,0,480
196700,150311329,04/26/2015,OTHER BUSINESS,NORMANDIE,Southwest,379,VEHICLE - ATTEMPT STOLEN,-118.2937,34.0145,0,520
196701,150121620,09/25/2015,BANK,500 S CENTRAL AV,Central,158,TRESPASSING,-118.2398,34.0417,0,888
196702,151211973,04/26/2015,POLICE FACILITY,7600 S BROADWAY,77th Street,1258,VIOLATION OF COURT ORDER,-118.2783,33.9708,0,900
196703,150400794,06/11/2015,OTHER RESIDENCE,3000 GANAHL ST,Hollenbeck,449,BATTERY - SIMPLE ASSAULT,-118.1958,34.052,400,624
196704,151910639,05/03/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",8800 LANGDON AV,Mission,1981,INTIMATE PARTNER - SIMPLE ASSAULT,-118.4698,34.2301,400,626
196705,150519254,12/08/2015,"VEHICLE, PASSENGER/TRUCK",100 N MARSHALL CT,Harbor,557,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2934,33.7433,0,745
196706,151915318,07/26/2015,YARD (RESIDENTIAL/BUSINESS),13300 RANGOON ST,Mission,1988,BATTERY - SIMPLE ASSAULT,-118.4244,34.2295,400,624
196707,150508197,04/04/2015,SINGLE FAMILY DWELLING,1500 LAKME AV,Harbor,518,BURGLARY,-118.2607,33.7935,0,310
196708,150411982,07/11/2015,STREET,1700 PENNSYLVANIA AV,Hollenbeck,453,VEHICLE - STOLEN,-118.2192,34.0486,0,510
196709,150215259,07/27/2015,"VEHICLE, PASSENGER/TRUCK",3RD,Rampart,245,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2775,34.061,0,745
196710,151318827,09/29/2015,MARKET,1100 E 7TH ST,Newton,1307,THEFT PLAIN - PETTY ($950 & UNDER),-118.243,34.038,0,440
196711,151706361,02/20/2015,MEDICAL/DENTAL OFFICES,9800 BALBOA BL,Devonshire,1768,BURGLARY,-118.5112,34.2467,0,310
196712,151307302,02/28/2015,STREET,200 E 53RD ST,Newton,1372,VEHICLE - STOLEN,-118.272,33.9943,0,510
196713,151417841,06/26/2015,"VEHICLE, PASSENGER/TRUCK",3500 TILDEN AV,Pacific,1437,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.42,34.0204,0,740
196714,151321638,11/19/2015,OTHER BUSINESS,400 E 16TH ST,Newton,1313,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2594,34.0319,0,420
196715,150417182,11/20/2015,STREET,1300 S BOYLE AV,Hollenbeck,491,BURGLARY FROM VEHICLE,-118.2209,34.0264,0,330
196716,150706098,02/16/2015,OTHER STORE,7600 BEVERLY BL,Wilshire,724,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3555,34.0761,0,442
196717,150709439,03/15/2015,GARAGE/CARPORT,400 S WILLAMAN DR,Wilshire,721,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3806,34.0722,0,420
196718,150718327,12/13/2015,PARKING LOT,LA BREA AV,Wilshire,736,BURGLARY FROM VEHICLE,-118.344,34.0669,0,330
196719,150408528,04/13/2015,SINGLE FAMILY DWELLING,1100 S MOTT ST,Hollenbeck,487,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2158,34.0284,0,745
196720,150800541,01/10/2015,"VEHICLE, PASSENGER/TRUCK",2400 BOWMONT DR,West LA,809,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.399,34.1145,0,740
196721,150917294,09/25/2015,SINGLE FAMILY DWELLING,4400 VENTURA CANYON AV,Van Nuys,989,INTIMATE PARTNER - SIMPLE ASSAULT,-118.4296,34.1504,400,626
196722,150705860,02/11/2015,SYNAGOGUE/TEMPLE,400 N LA BREA AV,Wilshire,717,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.3441,34.0783,511,930
196723,151814621,07/27/2015,MOTEL,89TH ST,Southeast,1806,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2564,33.9556,400,626
196724,151111243,05/27/2015,STREET,2800 W AVENUE 34,Northeast,1134,VEHICLE - STOLEN,-118.2361,34.1146,0,510
196725,151714779,08/10/2015,DEPARTMENT STORE,8800 CORBIN AV,Devonshire,1782,THEFT PLAIN - PETTY ($950 & UNDER),-118.5623,34.2304,0,440
196726,151611847,08/02/2015,POOL-PUBLIC/OUTDOOR OR INDOOR*,11700 FOOTHILL BL,Foothill,1634,CHILD ANNOYING (17YRS & UNDER),-118.3866,34.2735,400,813
196727,150514231,08/22/2015,"PORCH, RESIDENTIAL",500 W 19TH ST,Harbor,585,THEFT PLAIN - PETTY ($950 & UNDER),-118.288,33.727,0,440
196728,151205600,01/23/2015,STREET,60TH,77th Street,1233,VEHICLE - STOLEN,-118.3089,33.9859,0,510
196729,151224133,10/23/2015,STREET,7700 S CENTRAL AV,77th Street,1259,ROBBERY,-118.2629,33.9711,113,210
196730,150319987,09/08/2015,SINGLE FAMILY DWELLING,1200 W 35TH PL,Southwest,357,BRANDISH WEAPON,-118.2945,34.0242,102,761
196731,151019208,12/26/2015,SINGLE FAMILY DWELLING,8000 ZELZAH AV,West Valley,1005,INTIMATE PARTNER - SIMPLE ASSAULT,-118.5246,34.2157,400,626
196732,160308091,08/31/2015,SINGLE FAMILY DWELLING,2400 8TH AV,Southwest,314,THEFT OF IDENTITY,-118.326,34.035,0,354
196733,150304102,01/02/2015,STREET,1600 EXPOSITION BL,Southwest,375,ROBBERY,-118.3089,34.0183,400,210
196734,151210535,04/04/2015,PARKING LOT,1000 W MANCHESTER AV,77th Street,1265,THEFT PLAIN - PETTY ($950 & UNDER),-118.2919,33.96,0,440
196735,151418235,06/11/2015,TRANSPORTATION FACILITY (AIRPORT),500 WORLD WY,Pacific,1494,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.4054,33.9428,0,341
196736,150805837,02/14/2015,BEACH,17300 PACIFIC COAST HY,West LA,861,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.5556,34.0385,0,341
196737,151817137,09/11/2015,SIDEWALK,10000 S SAN PEDRO ST,Southeast,1823,ROBBERY,-118.2695,33.9456,400,210
196738,150110760,04/13/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",900 S FIGUEROA ST,Central,182,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2628,34.0462,102,230
196739,151911097,05/12/2015,STREET,LENNOX,Mission,1985,ROBBERY,-118.446,34.2248,400,210
196740,151714366,08/11/2015,SINGLE FAMILY DWELLING,9300 OSO AV,Devonshire,1771,THEFT OF IDENTITY,-118.5755,34.2392,0,354
196741,150415478,10/08/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200 ATWOOD PL,Hollenbeck,449,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.1933,34.0528,0,745
196742,151217565,07/19/2015,SIDEWALK,1400 W FLORENCE AV,77th Street,1245,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2981,33.9789,304,230
196743,150706282,02/21/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",800 N EDINBURGH AV,Wilshire,701,BRANDISH WEAPON,-118.3638,34.0855,101,761
196744,152106508,01/29/2015,PUBLIC STORAGE,20100 SHERMAN WY,Topanga,2148,BURGLARY,-118.571,34.201,0,310
196745,151511682,05/18/2015,GARAGE/CARPORT,5200 RIVERTON AV,N Hollywood,1548,VEHICLE - STOLEN,-118.3653,34.1649,0,510
196746,151227639,12/14/2015,GAS STATION,CRENSHAW BL,77th Street,1251,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.3309,33.9745,511,930
196747,150807715,02/19/2015,OFFICE BUILDING/OFFICE,12600 W SAN VICENTE BL,West LA,825,DOCUMENT FORGERY / STOLEN FELONY,-118.4852,34.0534,0,649
196748,150308737,03/18/2015,OTHER STORE,3500 S LA CIENEGA BL,Southwest,321,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3722,34.0242,0,442
196749,150911940,06/10/2015,SINGLE FAMILY DWELLING,6800 CEDROS AV,Van Nuys,914,CONTEMPT OF COURT,-118.4531,34.1939,0,903
196750,151006740,02/19/2015,SINGLE FAMILY DWELLING,18900 SHERMAN WY,West Valley,1023,THEFT OF IDENTITY,-118.5448,34.2011,0,354
196751,151323080,12/18/2015,"VEHICLE, PASSENGER/TRUCK",100 W 70TH ST,Newton,1393,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2739,33.9765,0,740
196752,151113659,07/13/2015,SIDEWALK,EDWARD ST,Northeast,1134,"BUNCO, PETTY THEFT",-118.2414,34.112,0,664
196753,151214937,05/20/2015,SINGLE FAMILY DWELLING,100 E 84TH ST,77th Street,1268,THEFT OF IDENTITY,-118.2739,33.9628,0,354
196754,151113246,07/04/2015,PARKING LOT,1000 ELYSIAN PARK AV,Northeast,1195,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2447,34.0726,400,626
196755,150414289,09/09/2015,SIDEWALK,2600 N BROADWAY,Hollenbeck,415,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2119,34.0762,207,230
196756,151314152,07/04/2015,STREET,FORTUNA,Newton,1377,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2456,33.9893,0,420
196757,151411421,02/19/2015,OTHER BUSINESS,9000 BELLANCA AV,Pacific,1488,VEHICLE - STOLEN,-118.3805,33.9551,0,510
196758,181807500,06/01/2015,SINGLE FAMILY DWELLING,700 W 92ND ST,Southeast,1801,"RAPE, FORCIBLE",-118.2869,33.9528,400,121
196759,150411537,06/30/2015,STREET,3800 TAMPICO AV,Hollenbeck,408,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.1728,34.0886,0,331
196760,151317854,09/09/2015,OTHER BUSINESS,200 W 52ND ST,Newton,1371,THEFT PLAIN - PETTY ($950 & UNDER),-118.2762,33.9956,0,440
196761,151704665,01/16/2015,SINGLE FAMILY DWELLING,21100 VINTAGE ST,Devonshire,1752,THEFT PLAIN - PETTY ($950 & UNDER),-118.5929,34.2513,0,440
196762,151919833,09/15/2015,OTHER BUSINESS,9100 SEPULVEDA BL,Mission,1962,OTHER MISCELLANEOUS CRIME,-118.4676,34.2355,0,946
196763,151717753,10/15/2015,PARKING LOT,11000 BALBOA BL,Devonshire,1735,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.5149,34.2684,0,740
196764,151001024,09/25/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",18600 BURBANK BL,West Valley,1063,BRANDISH WEAPON,-118.5393,34.1724,217,761
196765,152109201,04/15/2015,STREET,20900 VOSE ST,Topanga,2147,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.5884,34.1983,0,740
196766,151317139,08/27/2015,STREET,6900 S BROADWAY,Newton,1391,ARSON,-118.2795,33.9789,0,648
196767,151916412,08/12/2015,PARKING LOT,9300 SYLMAR AV,Mission,1966,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.446,34.239,0,740
196768,150718518,12/17/2015,STREET,1400 S DUNSMUIR AV,Wilshire,764,VEHICLE - STOLEN,-118.3537,34.0483,0,510
196769,150309643,03/31/2015,SINGLE FAMILY DWELLING,1900 PARK GROVE AV,Southwest,319,BATTERY - SIMPLE ASSAULT,-118.2762,34.0363,400,624
196770,151212024,04/26/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1000 W 57TH ST,77th Street,1215,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2915,33.9905,0,745
196771,151714363,08/11/2015,STREET,10000 DE SOTO AV,Devonshire,1752,BURGLARY FROM VEHICLE,-118.5886,34.2518,0,330
196772,150921340,12/18/2015,SINGLE FAMILY DWELLING,3700 BOBSTONE DR,Van Nuys,994,BURGLARY,-118.4308,34.1374,0,310
196773,151211575,04/21/2015,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",1800 W SLAUSON AV,77th Street,1233,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3089,33.9892,0,341
196774,150913443,07/05/2015,SINGLE FAMILY DWELLING,4400 MORSE AV,Van Nuys,979,THEFT PLAIN - PETTY ($950 & UNDER),-118.416,34.1504,0,440
196775,150612607,05/14/2015,DRUG STORE,WESTERN AV,Hollywood,668,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3092,34.0981,0,442
196776,151719708,11/28/2015,DEPARTMENT STORE,9300 TAMPA AV,Devonshire,1764,ROBBERY,-118.5583,34.244,400,210
196777,151119447,11/06/2015,STREET,RESERVOIR,Northeast,1172,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2723,34.0833,212,230
196778,150320377,08/04/2015,OTHER BUSINESS,3300 S LA CIENEGA BL,Southwest,311,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",-118.372,34.0282,0,668
196779,150315535,04/29/2015,SINGLE FAMILY DWELLING,4000 S HOBART BL,Southwest,395,THEFT OF IDENTITY,-118.3078,34.0109,0,354
196780,151018215,12/02/2015,STREET,19000 SHERMAN WY,West Valley,1023,VEHICLE - STOLEN,-118.547,34.2011,0,510
196781,151114273,07/26/2015,SINGLE FAMILY DWELLING,4600 LEXINGTON AV,Northeast,1162,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2893,34.0935,400,626
196782,151321896,11/25/2015,SINGLE FAMILY DWELLING,1300 E 23RD ST,Newton,1324,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2539,34.0208,0,745
196783,152011755,06/12/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",300 S MANHATTAN PL,Olympic,2022,BURGLARY,-118.3104,34.069,0,310
196784,151612995,08/30/2015,STREET,GLENOAKS BL,Foothill,1612,INTIMATE PARTNER - SIMPLE ASSAULT,-118.418,34.2797,400,626
196785,152106604,02/26/2015,STREET,20300 HEMMINGWAY ST,Topanga,2128,THEFT PLAIN - PETTY ($950 & UNDER),-118.5754,34.2139,0,440
196786,151711855,06/20/2015,RESTAURANT/FAST FOOD,17000 DEVONSHIRE ST,Devonshire,1756,THEFT PLAIN - PETTY ($950 & UNDER),-118.5023,34.2575,0,440
196787,151221249,09/09/2015,RESTAURANT/FAST FOOD,8300 S VERMONT AV,77th Street,1267,BATTERY - SIMPLE ASSAULT,-118.2914,33.9636,400,624
196788,151015963,10/09/2015,SINGLE FAMILY DWELLING,5000 GAVIOTA AV,West Valley,1079,VIOLATION OF TEMPORARY RESTRAINING ORDER,-118.4814,34.1602,0,902
196789,151113382,07/06/2015,STREET,VERDUGO RD,Northeast,1112,VEHICLE - STOLEN,-118.2321,34.1271,0,510
196790,150917707,10/04/2015,STREET,6800 SEPULVEDA BL,Van Nuys,914,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4662,34.1939,304,230
196791,151226902,12/03/2015,STREET,BROADWAY,77th Street,1256,ROBBERY,-118.2783,33.9718,400,210
196792,151801463,12/25/2015,SINGLE FAMILY DWELLING,500 W 127TH ST,Southeast,1831,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2828,33.9176,0,626
196793,150218803,09/30/2015,"VEHICLE, PASSENGER/TRUCK",4000 OAKWOOD AV,Rampart,221,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2932,34.0777,0,740
196794,150313354,05/20/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2300 2ND AV,Southwest,314,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3189,34.036,400,745
196795,152017980,10/21/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2300 W 21ST ST,Olympic,2091,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3148,34.0381,0,341
196796,150920000,11/17/2015,SINGLE FAMILY DWELLING,6800 MAMMOTH AV,Van Nuys,916,BURGLARY,-118.4323,34.194,0,310
196797,151918335,09/11/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",14600 NORDHOFF ST,Mission,1974,PEEPING TOM,-118.4502,34.2354,0,932
196798,151814159,07/14/2015,SINGLE FAMILY DWELLING,11100 BELHAVEN AV,Southeast,1844,THEFT PLAIN - PETTY ($950 & UNDER),-118.2555,33.9351,0,440
196799,151109988,05/01/2015,PARKING LOT,2900 DIVISION ST,Northeast,1134,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.2383,34.1096,0,331
196800,150516541,10/12/2015,STREET,25500 DODGE AV,Harbor,503,VEHICLE - STOLEN,-118.2889,33.7928,0,510
196801,152118042,10/31/2015,OFFICE BUILDING/OFFICE,21700 OXNARD ST,Topanga,2177,THEFT OF IDENTITY,-118.6015,34.1793,0,354
196802,151910642,05/03/2015,PARKING LOT,14600 PARTHENIA ST,Mission,1985,VEHICLE - STOLEN,-118.4499,34.2268,0,510
196803,150320604,09/14/2015,YARD (RESIDENTIAL/BUSINESS),2800 MENLO AV,Southwest,325,THEFT PLAIN - PETTY ($950 & UNDER),-118.2903,34.0294,0,440
196804,150415849,10/16/2015,HOSPITAL,1500 SAN PABLO ST,Hollenbeck,443,THEFT PLAIN - PETTY ($950 & UNDER),-118.2032,34.0624,0,440
196805,150108046,03/04/2015,STREET,500 CERES AV,Central,158,INTIMATE PARTNER - SIMPLE ASSAULT,-118.2398,34.0416,400,626
196806,151430779,12/18/2015,STREET,8200 PERSHING DR,Pacific,1473,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.4444,33.9593,0,740
196807,150611896,05/02/2015,STREET,7600 HOLLYWOOD BL,Hollywood,642,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.355,34.1017,0,420
196808,150611175,04/22/2015,PARKING LOT,5400 W SUNSET BL,Hollywood,659,BATTERY - SIMPLE ASSAULT,-118.3071,34.0981,400,624
196809,151921244,11/04/2015,PARKING LOT,14300 ROSCOE BL,Mission,1985,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.4493,34.2264,0,341
196810,152117955,07/03/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",21800 ROSCOE BL,Topanga,2115,THEFT OF IDENTITY,-118.6031,34.2197,0,354
196811,151904605,01/10/2015,DEPARTMENT STORE,8300 VAN NUYS BL,Mission,1985,THEFT PLAIN - PETTY ($950 & UNDER),-118.4488,34.2216,0,440
196812,152114494,08/19/2015,DEPARTMENT STORE,6600 FALLBROOK AV,Topanga,2143,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.6274,34.1883,0,442
196813,151422626,08/25/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4400 INGLEWOOD BL,Pacific,1456,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.4198,33.9962,0,740
196814,150209919,04/21/2015,SIDEWALK,VIRGIL,Rampart,212,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2868,34.0777,306,230
196815,151112719,06/20/2015,"VEHICLE, PASSENGER/TRUCK",1500 YOSEMITE DR,Northeast,1107,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.1981,34.1328,0,740
196816,150920680,12/03/2015,MARKET,6200 SEPULVEDA BL,Van Nuys,931,THEFT PLAIN - PETTY ($950 & UNDER),-118.4693,34.1841,0,440
196817,150919535,11/09/2015,SINGLE FAMILY DWELLING,4700 LEMONA AV,Van Nuys,971,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.4596,34.1557,0,341
196818,151710929,05/25/2015,DEPARTMENT STORE,11100 BALBOA BL,Devonshire,1729,"BUNCO, PETTY THEFT",-118.5144,34.2757,0,664
196819,150323725,10/31/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1400 W 28TH ST,Southwest,325,TRESPASSING,-118.2915,34.0296,0,888
196820,150314895,06/17/2015,ELEMENTARY SCHOOL,3900 W MARTIN LUTHER KING JR BL,Southwest,363,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.3414,34.0146,511,930
196821,151410592,01/22/2015,OTHER BUSINESS,12500 VENICE BL,Pacific,1434,"CREDIT CARDS, FRAUD USE ($950 & UNDER",-118.4423,34.0038,0,654
196822,151923666,12/19/2015,STREET,14200 RAYEN ST,Mission,1987,VEHICLE - STOLEN,-118.4429,34.2325,0,510
196823,150713844,08/23/2015,OTHER BUSINESS,8400 BEVERLY BL,Wilshire,711,BATTERY - SIMPLE ASSAULT,-118.3695,34.0782,400,624
196824,150916397,09/05/2015,STREET,6400 GREENBUSH AV,Van Nuys,929,BURGLARY FROM VEHICLE,-118.4258,34.1867,0,330
196825,151821430,11/17/2015,SINGLE FAMILY DWELLING,16900 DENVER AV,Southeast,1891,TRESPASSING,-118.2836,33.8784,0,888
196826,151109532,04/21/2015,STREET,3400 GARDEN AV,Northeast,1133,BURGLARY FROM VEHICLE,-118.2586,34.1153,0,330
196827,150119397,08/22/2015,PARKING UNDERGROUND/BUILDING,500 ALPINE ST,Central,111,BURGLARY FROM VEHICLE,-118.2395,34.0628,0,330
196828,150119233,08/20/2015,SIDEWALK,7TH,Central,153,THEFT PLAIN - PETTY ($950 & UNDER),-118.2534,34.0452,0,440
196829,151417634,06/23/2015,GARAGE/CARPORT,3400 S CENTINELA AV,Pacific,1424,VEHICLE - STOLEN,-118.4404,34.0127,0,510
196830,162004289,12/30/2015,CONSTRUCTION SITE,500 S KINGSLEY DR,Olympic,2024,BURGLARY,-118.3029,34.0654,0,310
196831,150810830,06/12/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200 SMITHWOOD DR,West LA,857,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3978,34.0569,0,745
196832,152010169,05/07/2015,PARKING LOT,1600 S WESTERN AV,Olympic,2083,BURGLARY FROM VEHICLE,-118.309,34.0436,0,330
196833,151607427,02/12/2015,PARKING LOT,10800 SAN FERNANDO RD,Foothill,1622,VEHICLE - STOLEN,-118.4221,34.2661,0,510
196834,151807648,03/12/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",300 W 91ST PL,Southeast,1802,BURGLARY,-118.2782,33.9536,0,310
196835,150310927,04/06/2015,GARAGE/CARPORT,3700 LOCKLAND DR,Southwest,363,BURGLARY FROM VEHICLE,-118.3398,34.008,0,330
196836,152110913,06/01/2015,DRUG STORE,19700 VANOWEN ST,Topanga,2149,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.5623,34.1938,0,442
196837,151405543,01/23/2015,ALLEY,3600 MCLAUGHLIN AV,Pacific,1435,BURGLARY FROM VEHICLE,-118.4276,34.0124,0,330
196838,152108077,02/20/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",20100 LEADWELL ST,Topanga,2139,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,-118.571,34.2035,0,627
196839,152011189,05/30/2015,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3700 W 9TH ST,Olympic,2042,"BURGLARY, ATTEMPTED",-118.3112,34.0559,0,320
196840,151319813,10/17/2015,SINGLE FAMILY DWELLING,1300 E 41ST PL,Newton,1346,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,-118.2521,34.0084,400,627
